,Geo_FIPS,year,Geo_NAME,vehicles_per_worker,pct_unemployed,average_commute_time_per_worker_drive_alone,pct_car_wrkr_cmute_01_to_14_min,pct_car_wrkr_cmute_15_to_29_min,pct_car_wrkr_cmute_30_to_44_min,pct_car_wrkr_cmute_44_to_59_min,pct_car_wrkr_cmute_over_60_min,total_workers,land_area,total_population,ln_average_commute_time_per_worker_drive_alone,ln_vehicles_per_worker
90,2240,2014,"Southeast Fairbanks Census Area, Alaska",0.735179407176287,8.394383394383393,14.265834932821496,0.3920585967617579,0.3635312259059368,0.025057825751734774,0.009252120277563608,0.013492675404780262,2564,64150204972,7044,2.6578675131188856,-0.3076407181584495
91,2261,2014,"Valdez-Cordova Census Area, Alaska",0.7262834161343743,9.577922077922079,9.822249463683727,0.5979330708661418,0.16141732283464566,0.030757874015748032,0.0,0.012795275590551181,4227,88681052080,9685,2.2846501657554956,-0.319814959985547
93,2275,2014,"Wrangell City and Borough, Alaska",0.6762295081967213,5.992844364937388,6.225761772853185,0.6964091403699674,0.07725788900979326,0.011969532100108813,0.0,0.0,976,6582396501,2383,1.8286958080128943,-0.3912227513926212
96,4001,2014,"Apache County, Arizona",0.8086927523343709,20.103694102397927,30.552426065804635,0.3315050719509318,0.17498230714791224,0.1967445152158528,0.07519462137296533,0.14289926869544703,17992,29001446857,72142,3.4194440954205243,-0.21233622103951297
97,4003,2014,"Cochise County, Arizona",0.8631203373337658,9.300607125738935,19.439397477814104,0.3770315126956072,0.3560374186317196,0.10423761693322413,0.04002672759408544,0.04563090054748459,46245,15968982271,130807,2.9673018046123674,-0.1472011569084612
99,4007,2014,"Gila County, Arizona",0.8134324125021272,12.072385929259205,21.34266141019841,0.4889985727878211,0.22710513796384396,0.10049952426260704,0.01569933396764986,0.08783301617507136,17629,12323010025,53242,3.060707952727113,-0.20649243813213208
100,4009,2014,"Graham County, Arizona",0.8120700165461987,13.163064833005894,22.014680316785782,0.4424642663289307,0.269133345395332,0.07409082685000905,0.04767504975574453,0.10331101863578795,11483,11972307736,37311,3.0917095179478795,-0.20816871526417305
102,4012,2014,"La Paz County, Arizona",0.7889733840304183,12.237093690248566,12.539771663859256,0.6361742752994272,0.19232772088179134,0.05554591216802639,0.030029508765839263,0.013365735115431349,6312,11654002091,20348,2.5289053264153316,-0.23702269250701152
103,4013,2014,"Maricopa County, Arizona",0.8187960400569073,8.871306246886109,24.869444641222014,0.20462424564814646,0.37448991446093266,0.23468520522650427,0.07478095517606129,0.04358395852058379,1731237,23826388829,3947382,3.2136399270964233,-0.19992026148306855
105,4017,2014,"Navajo County, Arizona",0.7902178803264991,19.872468117029257,22.631989596879063,0.4343555753975068,0.23675263573611732,0.126034547889694,0.04667055874171503,0.08049726982382636,31118,25771504209,107489,3.1193643743349266,-0.23544657366466987
106,4019,2014,"Pima County, Arizona",0.8168089409156758,10.777245641892469,23.9979644475427,0.21040273465866105,0.38520025403379865,0.21444096117887876,0.06266082692555848,0.034694337121068355,411412,23794325275,993144,3.177969012065256,-0.20235006591872667
107,4021,2014,"Pinal County, Arizona",0.8405161017397282,11.575956370016826,31.747348336513387,0.204441849677698,0.23723188150802157,0.24522945024712486,0.15729618196068396,0.11566083910491211,132377,13897002021,390160,3.457809204890757,-0.1737391689823698
108,4023,2014,"Santa Cruz County, Arizona",0.853945480631277,11.754122938530735,20.83370302300526,0.3829000787735563,0.3581167060534448,0.10870750772586803,0.046052232927346545,0.06035266315215415,17425,3203592835,47250,3.0365720130210563,-0.15788792724164172
111,5001,2014,"Arkansas County, Arkansas",0.8740882458447925,7.68812527185733,15.391332058636074,0.6197287299630087,0.19741060419235512,0.07570900123304562,0.0376078914919852,0.03686806411837238,8363,2560983561,18861,2.7338044976228617,-0.13457394063770162
112,5003,2014,"Ashley County, Arkansas",0.8963941086846114,11.991365353480841,18.790885452306007,0.5198697068403909,0.2673615635179153,0.07400651465798046,0.024234527687296416,0.06657980456026058,7876,2396641855,21437,2.9333719359077484,-0.10937510927172843
113,5005,2014,"Baxter County, Arkansas",0.8913073426091748,9.059912323429128,16.754848152213686,0.4534776108777675,0.3815049476756603,0.1075674521250089,0.012814124012244608,0.01744144657222183,14518,1435587413,41154,2.8186876583140483,-0.11506596978989445
115,5009,2014,"Boone County, Arkansas",0.8970110900730321,9.321778901125354,20.38125665601704,0.41553842949385544,0.35464833715198224,0.1213636048045546,0.03172950079844477,0.054641394153995694,14788,1528950316,37169,3.0146156871309455,-0.10868705348468255
119,5017,2014,"Chicot County, Arkansas",0.8554612647139338,12.04362256993836,20.086335218815123,0.4227890213473801,0.29553645688938174,0.12614360964790686,0.04019961186581647,0.046576102023842526,3653,1668755467,11489,3.0000397440091784,-0.15611446462478057
121,5021,2014,"Clay County, Arkansas",0.8783674786255847,11.184026808154147,22.90695681973955,0.38941990771259066,0.25280158206987474,0.18177323665128542,0.06591957811470006,0.07185234014502308,6199,1656162436,15577,3.131440655679976,-0.1296902323348586
126,5031,2014,"Craighead County, Arkansas",0.8921272026050207,8.210339709762533,17.923673679817348,0.43895701869270154,0.38568877247291344,0.08243838552208596,0.021073937373496845,0.04179068936778188,43301,1831693609,99835,2.886122390990336,-0.11414655275179775
129,5037,2014,"Cross County, Arkansas",0.8567922621625523,9.064102564102564,24.874768089053802,0.3567906768265352,0.25862841774988793,0.15478858508889884,0.08949648886896758,0.10667861945316001,6927,1596418461,17595,3.213853959948083,-0.15455979097883663
130,5039,2014,"Dallas County, Arkansas",0.8338688946015425,7.096774193548387,21.90608695652174,0.4843034663178548,0.11935905820797907,0.1553302812295618,0.09123610202746893,0.08992805755395683,3112,1728522953,7954,3.0867645414235647,-0.18167908969829316
131,5041,2014,"Desha County, Arkansas",0.8776132404181185,15.14270132703145,20.260601753139067,0.4232300884955752,0.26548672566371684,0.14933628318584072,0.05752212389380531,0.03827433628318584,4592,1989488188,12602,3.008678199916428,-0.13054928305867364
134,5047,2014,"Franklin County, Arkansas",0.829664490663428,11.317589366369853,26.59614400272991,0.33081719724319003,0.23088283557597636,0.2111913357400722,0.11601575319986872,0.07285854939284542,6587,1576935154,17960,3.2807662429762163,-0.186733888030054
136,5051,2014,"Garland County, Arkansas",0.8491286263360185,10.037734101905226,21.23509999715513,0.34979921887892623,0.4052753176742395,0.11064965069585786,0.03960613895153749,0.06147202816436548,37986,1755499338,96804,3.055655472826675,-0.16354460080583955
137,5053,2014,"Grant County, Arkansas",0.8743745061890966,9.5483267025509,31.19416654924616,0.17953957226535894,0.2739408799891023,0.25473368750851383,0.14534804522544612,0.11319983653453208,7594,1636383583,18014,3.440231107759003,-0.13424649832126814
139,5057,2014,"Hempstead County, Arkansas",0.8750861870834291,9.884493509148523,19.817362717642762,0.3877913166922986,0.3679167159588312,0.13072282030048504,0.0412871169998817,0.04388974328640719,8702,1884268431,22419,2.986558458375434,-0.1334328979513632
140,5059,2014,"Hot Spring County, Arkansas",0.897636039250669,7.919669068588204,26.727371779905052,0.2803681448239142,0.27588042899520804,0.25328972389138205,0.09241652087928805,0.07537841332623413,13452,1593384272,33277,3.285688200584313,-0.10799059433938679
141,5061,2014,"Howard County, Arkansas",0.8025352615604356,9.410288582183187,19.90842851516345,0.4922020051986632,0.22484218343854437,0.11604158930560712,0.04474563683624211,0.06498329001113999,5601,1524346627,13685,2.9911431855367776,-0.21997948530411165
147,5073,2014,"Lafayette County, Arkansas",0.8490180032733224,14.757412398921833,25.30793795620438,0.35,0.2055084745762712,0.19533898305084746,0.11228813559322035,0.06567796610169492,2444,1368208572,7391,3.2311180997328885,-0.16367488762668725
150,5079,2014,"Lincoln County, Arkansas",0.8269484808454426,16.374762608145176,26.24745269286754,0.33172302737520126,0.2168545356951154,0.2037037037037037,0.09554482018250134,0.07407407407407407,3785,1454438320,14113,3.267568944057208,-0.1900128823373502
154,5087,2014,"Madison County, Arkansas",0.8458276540966227,8.260929526961798,31.627541742436765,0.2163323782234957,0.24180197389366445,0.24116523400191023,0.13021330786373767,0.13339700732250875,6603,2160711712,15696,3.4540283151204325,-0.16743965869127028
156,5091,2014,"Miller County, Arkansas",0.9108068514762226,9.252616579037886,19.948390123746407,0.3986348122866894,0.3699089874857793,0.12104664391353812,0.03890784982935153,0.04141069397042093,17748,1620264247,43537,2.9931484445282526,-0.09342442233926668
157,5093,2014,"Mississippi County, Arkansas",0.8612975391498882,13.284020670787314,17.9073534175575,0.47845413013952337,0.28657858994937646,0.12989257933078158,0.019261637239165328,0.03870848252870725,16539,2332480023,45385,2.8852114339393924,-0.1493152603257846
158,5095,2014,"Monroe County, Arkansas",0.8416411042944786,12.714558169103624,20.768911055694097,0.430793777423215,0.22337455125648184,0.19106501794974073,0.05783805345033905,0.056641404068607897,2608,1572464721,7855,3.0334572078036266,-0.17240159753727177
162,5103,2014,"Ouachita County, Arkansas",0.8820258794985847,11.14065408136134,22.96961325966851,0.34391588403429973,0.35636994691710905,0.15342997141690487,0.05053082890975909,0.05655369538587179,9892,1897900010,25421,3.134172179801257,-0.12553388157067893
167,5113,2014,"Polk County, Arkansas",0.8559311142526668,8.031330371755905,20.744739375601707,0.4590733075176926,0.29656830017358793,0.11323274135398585,0.03311523567899586,0.06890105488049139,7781,2221380630,20454,3.0322926904666607,-0.1555653800824953
168,5115,2014,"Pope County, Arkansas",0.9179804804804805,7.643480560698228,18.867656651701775,0.42780011915400656,0.35701519213583555,0.11960083407804588,0.03183646112600536,0.03414507000297885,26640,2104499434,62687,2.9374491678694246,-0.08557915168086783
173,5125,2014,"Saline County, Arkansas",0.9035043366652405,6.109179979467968,25.674039982158064,0.21782296889670189,0.33919974430172395,0.3096146547074452,0.07918655985936594,0.039453444934976725,51422,1874122935,111811,3.2454803639629968,-0.1014743691105258
178,5135,2014,"Sharp County, Arkansas",0.8430130235832454,10.359244348095386,28.302321120276233,0.35312385823894776,0.26945560833028864,0.1720862257946657,0.06046766532700037,0.09718670076726342,5682,1565489406,17117,3.3429438196701873,-0.1707728720091723
185,5149,2014,"Yell County, Arkansas",0.8525891693328593,8.108684070324987,20.990753820470015,0.3523366772693908,0.3478101296794715,0.17274284316124297,0.04232933692194764,0.037435771959872764,8439,2408666014,21934,3.04408204650211,-0.15947747783649838
186,6001,2014,"Alameda County, California",0.6945421448403185,9.586887080378492,27.092317917728263,0.1665290622118042,0.2852985614171196,0.1951814793963114,0.07822171775640842,0.06504942440081687,696574,1914240897,1559308,3.299250216029423,-0.3645024349135593
187,6003,2014,"Alpine County, California",0.650319829424307,5.95903165735568,27.1875,0.1928020565552699,0.22879177377892032,0.32390745501285345,0.15938303341902313,0.0,469,1912243146,1202,3.302757308848903,-0.4302909918388678
190,6009,2014,"Calaveras County, California",0.8293953713801042,11.292068236870586,35.428047289033834,0.22154246664497235,0.2270745200130166,0.18841522941750732,0.14591604295476732,0.17494305239179955,16506,2641819811,44921,3.567503802739091,-0.18705831187013494
192,6013,2014,"Contra Costa County, California",0.7455627656454591,9.798863068488307,31.613639371970837,0.18010004949909544,0.2570251481687525,0.18672548152106777,0.10170749977002633,0.13486751326181518,484198,1871894611,1081232,3.453588653164571,-0.29361595563796994
193,6015,2014,"Del Norte County, California",0.8111896635787421,12.568085535606214,14.165966974531207,0.5710375391032325,0.2566475495307612,0.07559958289885298,0.008733055265901981,0.019421272158498436,8204,2606517997,28066,2.6508423960094425,-0.20925338836305918
194,6017,2014,"El Dorado County, California",0.8151231131709086,11.327345309381236,28.54548972332604,0.2645418548881825,0.2905024817355418,0.19029892365177625,0.09252133177179186,0.09893480564385701,77246,4423442486,181465,3.35149894545494,-0.20441611804414284
195,6019,2014,"Fresno County, California",0.8255060682651365,14.323692789880926,21.789554726163242,0.25790073720523604,0.45213482349605405,0.141312437975521,0.03750413496526629,0.04336397145692548,351336,15433281588,948844,3.081430713968628,-0.19175866463124247
198,6025,2014,"Imperial County, California",0.8478093636510009,18.079968273302836,21.41165738052264,0.372478252822506,0.35339626133629465,0.13414769572459745,0.02611512122894688,0.05726448269479919,55897,10817387422,177026,3.0639355111198436,-0.16509947547844792
199,6027,2014,"Inyo County, California",0.763372956909361,7.879323682174825,15.293270688087299,0.5638201373590773,0.16055461967085655,0.05170403006349618,0.05585071919139562,0.02306595827394065,8076,26368506526,18439,2.727412907339289,-0.2700085638342835
200,6029,2014,"Kern County, California",0.8328520550582347,13.244945471044828,23.63600531582784,0.2980879094103043,0.38136444308344775,0.14452138466046974,0.04817928277669666,0.07184416148884257,311670,21061724395,857730,3.1627711983872717,-0.18289925756103234
203,6035,2014,"Lassen County, California",0.8092358438702584,13.414297543472262,19.664366373902133,0.3852037903870305,0.3383947939262473,0.09795638771549263,0.04338394793926247,0.04498230391597214,9095,11761622251,33356,2.9788081843579084,-0.21166487922930072
204,6037,2014,"Los Angeles County, California",0.777312288316429,11.04310999811277,28.528211898976878,0.16422203103258085,0.30896401765553466,0.22487789490386703,0.08576811124640074,0.08909194474545463,4405160,10510365728,9974203,3.3508934888475763,-0.25191309389571587
205,6039,2014,"Madera County, California",0.8150573602506419,9.522333574405069,25.623389259980012,0.2988185549061062,0.2903121502300709,0.21017286407163288,0.07409526178336028,0.07240392985947021,42451,5535058234,152452,3.2435055773357946,-0.20449678754224365
206,6041,2014,"Marin County, California",0.7060928084883417,7.163784557770679,27.06476221392631,0.21681547753392255,0.2670560726570188,0.18071266713010192,0.09503733061290817,0.07469733765471666,122144,1348041348,256802,3.2982325944695856,-0.348008593346227
211,6051,2014,"Mono County, California",0.571370475803172,11.881884227794703,19.62198566152509,0.35146765022283694,0.20362686337790073,0.11065006915629322,0.019978484708775165,0.021668971876440755,7377,7896722221,14193,2.9766506550063023,-0.5597174604483465
213,6055,2014,"Napa County, California",0.8248237949725903,8.386640172033646,23.959058782968455,0.3463032521108222,0.28252913416161035,0.16422678095604995,0.05464059841407429,0.08346977431057177,65123,1938262446,139253,3.17634648962793,-0.1925854973107136
215,6059,2014,"Orange County, California",0.8304609910152809,8.785987033255813,26.03590404613149,0.20158998833756497,0.36633787906549287,0.2231662202367969,0.06724586216223291,0.07068424466101868,1442783,2047743976,3086331,3.259476510272849,-0.1857743215132344
216,6061,2014,"Placer County, California",0.8312829077372226,9.342523258452463,26.991375377463015,0.2701172748220243,0.3138287993947106,0.2077587096330433,0.08625374006947072,0.07188499501324071,156878,3644346108,361518,3.2955173845112187,-0.1847850995403621
218,6065,2014,"Riverside County, California",0.8343402130714641,14.331059640419678,32.02702001308972,0.21118466538026995,0.2946739803378839,0.19344732639064544,0.08965751494171467,0.16250394470903104,869849,18664548548,2266899,3.466579921924409,-0.1811140304616609
219,6067,2014,"Sacramento County, California",0.8130527655774088,13.092727229353216,25.403835310600925,0.20442272133286918,0.39259567664207656,0.2133899191622685,0.05830078073749342,0.052741328005961804,600164,2499176690,1450277,3.2349001591060214,-0.2069592692311543
220,6069,2014,"San Benito County, California",0.8397588384874087,14.034848897359106,30.608126110124335,0.30107572782378555,0.22825066165798685,0.1467173226329719,0.12938615213864937,0.15589515922479297,24382,3596741910,56888,3.421265532858134,-0.17464052540382138
221,6071,2014,"San Bernardino County, California",0.8405869894712338,13.908156779661015,30.073899636471427,0.22515562761986194,0.332281912785969,0.17564284373631414,0.08019384371545953,0.13651175157973766,790406,51947497395,2078586,3.4036576738754145,-0.17365483420014474
222,6073,2014,"San Diego County, California",0.8290387434613902,9.594240288214573,23.9573745657171,0.2034959342464472,0.41440141936011876,0.20097274103692792,0.056482845501364995,0.042085372055909225,1421556,10895213672,3183143,3.1762761915220676,-0.18748838976230997
223,6075,2014,"San Francisco County, California",0.3983351052801073,7.5883538828971915,28.661904045721162,0.06627131941842959,0.18773104135596094,0.12376630689595865,0.049097981561456706,0.043097090969920156,453362,121451664,829072,3.355568855843002,-0.9204616548925868
224,6077,2014,"San Joaquin County, California",0.8330593752243622,14.989527196897953,29.545243151586988,0.2675898349865941,0.33751143212250545,0.13675163567291232,0.06266366500168062,0.14513519217691062,264639,3603647052,701050,3.3859227546364075,-0.18265036057475895
226,6081,2014,"San Mateo County, California",0.7541077667984725,7.405068537906753,24.173898742084035,0.1991800487998638,0.3479118197809681,0.2048771491800488,0.06311354479940987,0.038841286954548034,369483,1161506629,739837,3.18527348671682,-0.28221999439881623
228,6085,2014,"Santa Clara County, California",0.8178687250253015,8.82052407929105,24.808485985580308,0.1786958077981629,0.4082886316695769,0.20879989939102547,0.06462312748801641,0.049646659346718844,860621,3341632767,1841569,3.211185771479709,-0.20105343811229578
229,6087,2014,"Santa Cruz County, California",0.7549702307020426,8.72827804107425,26.254515680825726,0.24887093344673614,0.28479693812460133,0.1529576865830321,0.08652349564108017,0.0838358494577929,124793,1152967527,267203,3.2678380001790863,-0.28107696004419525
231,6091,2014,"Sierra County, California",0.8080808080808081,7.032457496136011,28.800592300098717,0.3318264014466546,0.13200723327305605,0.1166365280289331,0.2423146473779385,0.09312839059674503,1188,2468686345,3019,3.360395952906073,-0.21309321546070834
233,6095,2014,"Solano County, California",0.8274680905049256,12.076583210603829,28.828403589023953,0.26025294869973,0.28754867130879636,0.16865709819525365,0.09134574392496803,0.12789540997584198,181294,2128379066,421624,3.361361136860962,-0.18938473379777873
234,6097,2014,"Sonoma County, California",0.8116473715428044,9.5770464810298,24.963151438969255,0.2891039006676819,0.33818437390183903,0.15294834250907813,0.058962164694857676,0.08521963218929367,227605,4081401375,491790,3.2174007951052466,-0.20868930464264476
235,6099,2014,"Stanislaus County, California",0.8532972532529914,16.335832426240067,26.67840330562208,0.30303062020169247,0.33944934923567244,0.15760167047827384,0.05163724664151181,0.10324309331547024,198817,3870792979,522794,3.283854373140459,-0.15864731241467048
236,6101,2014,"Sutter County, California",0.8230921160915126,13.980944490472243,27.183842506452194,0.3534859789040391,0.2621844896092388,0.10433639196181002,0.10619443729811623,0.12631849755595576,36454,1560237071,95067,3.3026227713008227,-0.19468715736126557
241,6111,2014,"Ventura County, California",0.8294310358802197,9.382609315469143,24.776851959193138,0.26786684298028546,0.35566608688018175,0.18717318423492876,0.06456480348530323,0.07133568540090315,382467,4773381212,835790,3.209909828550202,-0.18701531219281503
242,6113,2014,"Yolo County, California",0.7336928637394963,9.605350114913051,22.05703579754294,0.29734942025917827,0.294621228156824,0.1527434793856864,0.03518427056139608,0.04233401538135892,87707,2628233454,204162,3.093631634785245,-0.3096647797106129
243,6115,2014,"Yuba County, California",0.8391776539895003,17.345067840117345,30.840033208074807,0.2078844169246646,0.32544891640866874,0.17374613003095976,0.11847265221878225,0.11917440660474717,24953,1636983405,73059,3.4288136254803727,-0.17533285000779156
244,8001,2014,"Adams County, Colorado",0.8287054944650126,9.293159863205474,27.579774807847325,0.1616851925462269,0.3498829062244082,0.2730176670322355,0.0876215835676007,0.06055352550441317,217164,3024052608,461558,3.3170827072791504,-0.18789044092707033
245,8003,2014,"Alamosa County, Colorado",0.8401264348694061,10.663107614498454,13.930742309817646,0.5830608240680183,0.19653368214519293,0.07047089601046436,0.01618705035971223,0.02141922825376063,6011,1871620085,16111,2.634098074944624,-0.17420288076975654
246,8005,2014,"Arapahoe County, Colorado",0.8230761248338817,8.12643204383721,25.813234134994328,0.17930080224785105,0.37321334413849483,0.2511527668173019,0.07291006826361292,0.04381398607832798,298733,2066598513,596684,3.250887311381968,-0.19470658582214073
247,8007,2014,"Archuleta County, Colorado",0.7880794701986755,9.198229217904574,20.0676708142327,0.42990654205607476,0.3325025960539979,0.05358255451713396,0.05711318795430945,0.0782969885773624,5285,3496919117,12132,2.9991101029710583,-0.23815634370339492
248,8009,2014,"Baca County, Colorado",0.7323377369327972,3.691639522258415,13.356566397652237,0.5543337645536869,0.1998706338939198,0.06597671410090557,0.042690815006468305,0.018758085381630013,1741,6617316162,3735,2.592008128913001,-0.3115134821756625
250,8013,2014,"Boulder County, Colorado",0.6949652103611375,6.9381823175337,21.75340784232935,0.275974895987589,0.3243212749453494,0.1371482970171356,0.04868486002397574,0.035364219730625486,157087,1881199124,305166,3.079770427667234,-0.3638934917045747
253,8017,2014,"Cheyenne County, Colorado",0.7527881040892194,5.769230769230769,13.84216589861751,0.605543710021322,0.16844349680170576,0.08102345415778252,0.054371002132196165,0.015991471215351813,1076,4605714106,2153,2.627719433510219,-0.2839714930552452
254,8019,2014,"Clear Creek County, Colorado",0.721318063090215,7.303877366997296,33.666056963679125,0.1810304449648712,0.22388758782201404,0.25105386416861825,0.10772833723653395,0.1325526932084309,4977,1023554847,9114,3.516490118019433,-0.3266750973762297
258,8027,2014,"Custer County, Colorado",0.7358219669777458,12.781497261107729,36.70614035087719,0.29180602006688966,0.21739130434782608,0.15133779264214048,0.021739130434782608,0.2709030100334448,1393,1913033447,4274,3.602944053078433,-0.3067670822072972
259,8029,2014,"Delta County, Colorado",0.779884655714785,12.128471962266977,23.60408658709286,0.3982367285687488,0.2515475520540236,0.1351528793847308,0.05205402363534046,0.0902269743012568,11444,2957996789,30378,3.1614198575110573,-0.24860924752216104
260,8031,2014,"Denver County, Colorado",0.7449226505309077,7.764756454097308,23.59723071127359,0.18331505972075332,0.37642348207730547,0.19869723696509256,0.04973333462704042,0.03319005527363522,326893,396364973,633777,3.1611293624037216,-0.29447489078347217
262,8035,2014,"Douglas County, Colorado",0.8258514237569279,4.746966120393711,26.84809352792848,0.20257652242420707,0.35497213387412097,0.23349916839310203,0.10156546351142365,0.062056841060955326,151922,2176216560,299794,3.2901948138875063,-0.19134039602678246
263,8037,2014,"Eagle County, Colorado",0.7508301363680325,5.0018035349284595,19.71641671984684,0.33646494085376305,0.306463226470084,0.14949425681467512,0.0466998114177953,0.020538316475227157,31019,4362873884,52233,2.9814516247450884,-0.28657583606623144
264,8039,2014,"Elbert County, Colorado",0.8136394328156651,7.379390196835199,41.87798926305515,0.1077639456428775,0.16079064905445214,0.2652285469923026,0.1980423833507555,0.2417561531882543,11848,4793697030,23545,3.7347603729838066,-0.20623796834304342
267,8045,2014,"Garfield County, Colorado",0.7560398417632099,7.643149284253578,27.53250578581948,0.2840094569745187,0.27395203962922654,0.13813937779112095,0.07700679250947574,0.11873756895710587,28312,7634470433,56684,3.3153673352020223,-0.27966120344625284
269,8049,2014,"Grand County, Colorado",0.7280080889787665,5.517561145241683,19.3182156133829,0.4946604600219058,0.20468236582694413,0.1171960569550931,0.03723986856516977,0.06694961664841183,7912,4781889775,14478,2.961048464963215,-0.31744311961261107
270,8051,2014,"Gunnison County, Colorado",0.6247030878859857,8.775720164609053,15.763830147183217,0.4360966136667071,0.14176477727879597,0.09078771695594126,0.02888700084961767,0.01990532831654327,8420,8389606683,15503,2.7577180845464184,-0.4704788015046169
274,8059,2014,"Jefferson County, Colorado",0.8239025880380497,6.977996315420743,25.880843529180844,0.1906003036333266,0.36585152406427285,0.24045628707427602,0.08713667685119303,0.04642774249763143,281526,1979250586,546162,3.253503062964779,-0.19370297446143633
276,8063,2014,"Kit Carson County, Colorado",0.8247274813539873,6.540583136327817,12.056931489224832,0.665136210590756,0.18702173247627793,0.0707070707070707,0.015304560759106214,0.013468013468013467,3486,5596501540,8122,2.4896397218784085,-0.1927022728485155
277,8065,2014,"Lake County, Colorado",0.6554685526648143,6.530327678363933,30.49127011297501,0.33854595336076815,0.1448559670781893,0.08751714677640604,0.10809327846364883,0.1223593964334705,3959,976207737,7311,3.4174404168388444,-0.42240495150614166
280,8071,2014,"Las Animas County, Colorado",0.8246311950936516,9.029084068875704,21.947358733664643,0.46061730477314894,0.2231404958677686,0.0984989036937089,0.058694552201045705,0.07539214032720526,6033,12361212084,14789,3.088646801240485,-0.19281902884806862
281,8073,2014,"Lincoln County, Colorado",0.7621951219512195,7.906458797327394,18.571428571428573,0.5177111716621253,0.20367847411444143,0.09400544959128065,0.020435967302452316,0.07970027247956403,1640,6676208285,5462,2.921624301400269,-0.2715526905218973
283,8077,2014,"Mesa County, Colorado",0.8448742806142862,9.162462978239997,21.34207560700748,0.36581281102462676,0.4028965165241802,0.07306686231976521,0.02671621794053847,0.06563417123899451,64986,8621987952,147509,3.0606805048273764,-0.16856744303197851
285,8081,2014,"Moffat County, Colorado",0.7967972636815921,5.5173402120951565,20.31324888736734,0.5111892583120204,0.15920716112531969,0.10374040920716113,0.06489769820971868,0.09478900255754476,6432,12284799946,13286,3.0112733277114985,-0.2271550068521933
286,8083,2014,"Montezuma County, Colorado",0.7952049780380673,9.596164784269115,22.554650664380627,0.42962962962962964,0.27184170471841707,0.09984779299847793,0.06169457128361238,0.0839167935058346,10928,5256393931,25569,3.115941282572854,-0.2291553635511336
287,8085,2014,"Montrose County, Colorado",0.8292383292383292,9.922448769965591,20.387848068779675,0.49600246002460024,0.26801968019680195,0.08050430504305044,0.04440344403444035,0.06961869618696187,17094,5803234271,40885,3.014939040457665,-0.18724767513001053
293,8097,2014,"Pitkin County, Colorado",0.5082348186319087,7.755507403394728,18.607053794086212,0.25210658164427235,0.23889774538829422,0.1145524937371897,0.013550444090184468,0.020154862218173537,9897,2514046767,17303,2.923540745068462,-0.6768116968029062
298,8107,2014,"Routt County, Colorado",0.7297890040081676,6.314784506273869,17.024676184173206,0.4352494218698381,0.24644862900561612,0.14478031053848694,0.03353154938883383,0.013544763792533861,13223,6117617656,23428,2.834663831835498,-0.31499982222379125
301,8113,2014,"San Miguel County, Colorado",0.4748283752860412,5.674783326454809,20.01105705440071,0.24109733579530468,0.2228963334212609,0.05803218148245846,0.054866789765233445,0.019519915589554206,4370,3332210682,7597,2.996284973507264,-0.7448018554248371
303,8117,2014,"Summit County, Colorado",0.6707852667330327,5.727128503437335,17.2666826884563,0.39452485840151036,0.26796727501573314,0.06651982378854626,0.026746381371932033,0.029830081812460666,17077,1575560711,28482,2.8487787884997715,-0.39930621299964314
304,8119,2014,"Teller County, Colorado",0.8075601374570447,9.124087591240876,33.269385295299315,0.21238685088137207,0.21067174845164363,0.23801810385898048,0.15731300619342545,0.13025250119104334,11349,1442748620,23363,3.5046376136138098,-0.21373775302733353
305,8121,2014,"Washington County, Colorado",0.7737813535257927,5.498281786941581,23.466590519703026,0.38135149292823467,0.2074384494499738,0.19486642221058145,0.05447878470403353,0.07909900471451022,2113,6521817549,4781,3.1555777295916037,-0.25646593428470293
308,9001,2014,"Fairfield County, Connecticut",0.7717328630057999,9.596183119751839,24.742124695882225,0.2444213384989365,0.32738434366453967,0.15519836295958675,0.0633807163476147,0.06923475007596475,442245,1618653173,934215,3.2085072442744447,-0.25911682121628504
309,9003,2014,"Hartford County, Connecticut",0.8553249031330747,10.260457774269929,21.97646743936456,0.26232272622499364,0.4072280386757088,0.17891033495493092,0.04511276371180046,0.03107401521309248,423003,1903906838,897374,3.0899722190147285,-0.15627387856406844
310,9005,2014,"Litchfield County, Connecticut",0.8715361288298651,7.632029809105633,26.451924181504882,0.28055284802155317,0.3081514418074889,0.18586338696075963,0.08804170454172097,0.0907468048056599,95630,2384262445,187542,3.2753289035412916,-0.13749795896640002
311,9007,2014,"Middlesex County, Connecticut",0.8747036510194405,6.62141215457801,25.46570664312055,0.24399975596363857,0.33157220425843453,0.2240985906900128,0.08452199377707278,0.05549386858641937,84360,956491461,165534,3.2373327095341415,-0.13387013454029859
312,9009,2014,"New Haven County, Connecticut",0.8435262845107756,10.375508940586695,23.616483052151747,0.25047490787167725,0.3678893800708621,0.1842186021857175,0.055180617164654173,0.048583899545255105,402157,1565645731,863148,3.1619449026529676,-0.17016421623588282
313,9011,2014,"New London County, Connecticut",0.8642929300544306,8.444148479710016,22.577390403014174,0.2811426573851719,0.39145666778125665,0.15185275253062588,0.04680517980362951,0.052527586102076175,132646,1722641878,274071,3.1169489808741053,-0.14584352822410626
